fragment,number_of_rel,sum_difficulty,avg_difficulty
C(<-cPropyl>)<-cPropyl>NC(C)C,2,16.674331249782224,8.337165624891112
C(<-cPropyl>)<-cPropyl>N,2,16.674331249782224,8.337165624891112
CCNC(<-cPropyl>)<-cPropyl>,2,16.674331249782224,8.337165624891112
CCCNC(<-cPropyl>)<-cPropyl>,2,16.674331249782224,8.337165624891112
CNC(<-cPropyl>)<-cPropyl>,2,16.674331249782224,8.337165624891112
ccSc,2,16.175532239781752,8.087766119890876
cSc,2,16.175532239781752,8.087766119890876
cc(c)Sc,2,16.175532239781752,8.087766119890876
cc(c)S,2,16.175532239781752,8.087766119890876
ccc(c)S,2,16.175532239781752,8.087766119890876
cccSc,2,16.175532239781752,8.087766119890876
c<-NO2>ccC<=O>,2,15.990715702671901,7.9953578513359504
c<-NO2>cN,2,15.990715702671901,7.9953578513359504
cc<-NO2>cN,2,15.990715702671901,7.9953578513359504
c<-NO2>ccC<=O>N,2,15.990715702671901,7.9953578513359504
ccncc<-NO2>,2,15.990715702671901,7.9953578513359504
c<-NO2>c(n)N,2,15.990715702671901,7.9953578513359504
cc<-NO2>cnc,2,15.990715702671901,7.9953578513359504
ccc<-NO2>cn,2,15.990715702671901,7.9953578513359504
